product_name,asin,product_url,brand_name,image_url,mrp,sale_price,discount_percentage,product_description,date_first_available,number_of_reviews,seller_name
GKP Products Wireless HD IP WiFi CCTV [Watch Online Demo Right Now] Indoor Security Camera Support Upto 128 GB SD Card Model 158932,B0829DHCRJ,https://www.amazon.in/GKP-Products-Wireless-Security-Support/dp/B0829DHCRJ/,GKP PRODUCTS,https://images-na.ssl-images-amazon.com/images/I/51%2B79VR1smL._SL1162_.jpg,,,,"Easy to install Smart IP camera WiFi HDP-2000 IP wireless camera line infrared wireless LAN  just plug and wireless LAN reception  products with high definition images  looks beautiful on the cell phone  iPad  is. In addition to the inherited features A smart IP camera such as wireless LAN connection can support WiFi HDP-2000IP  memory card slot can be easily installed in difficult place running cable or wire can not go . Wireless CCTV smart IP camera wireless LAN wireless LAN  IP - 2000 IP HDP horizontal dial: 355 degrees. Vertical 120 degrees for visibility .Also  the CCTV wireless IP camera's WiFi Smart HDP-2000 IP has supported streaming on the web browser  there is a clear IP address  management becomes much easier.You take care  manage children  manage employees  and oversee housing  supervision  and staff. You want to easily remove the surveillance camera  wifi reception without wiring  convenient  easy to install  do not lose your home aesthetics  change the position. bike#face#cover#mask#for#men#glass#women#cotton#cap#cloth#goggles#helmet#half#hijab#handkerchief#hat#marks#under#200#protection#from#sun#protect#plastic#scarf#woman#stoll#shawl#with#waterproof#pollution#bikers#sheet#activated#charcoal#brush#air#anti#acne#application#biotique#balaclava#collagen#wow#cool#disposable#dettol#dry#skin#dust#everyuth#peel#of#elastic#everyouth#gel#goggle#polarized#green#honeywell#hair#remover#hulk#ice#in#black#beauty#pantry#industrial#jelly#joker#jel#japanese#korean#kpop#korea#kids#party#lemon#lotus#latex#loreal#ladies#medical#white#mirabelle#marvel#natural#non#woven#neck#n#95#n95#iron#man#o3#on#oily#off#pomegranate#powder#plum#riding#reusable#royal#enfield#removal#sponge#surgical#fairness#sports#to#avoid#the#solution#shop#tissue#tea#tree#usha#100#uv#ustra#vlcc#vendetta#vaadi#wipes#googles#whitening#2#ply#2.5#3m#3#layer#3ply#3d",2019-12-03T00:00:00,0,
Chef Hat 4 pack Disposable,B00DN7P7TQ,https://www.amazon.in/Chef-Hat-4-pack-Disposable/dp/B00DN7P7TQ/,Joyfull,https://images-na.ssl-images-amazon.com/images/I/71Zw%2BbaX0YL._SL1500_.jpg,,,,Joyfull Chef's Hats are one size fits all  (children too). These Chef's Hats are durable  strong  and best of all  disposable! Whether you are a weekend cook or a professional chef  wear the hat that identifies who made the delicious meal. Our chef apparel can take the heat so you don't have to get out of the kitchen! Our chef apparel  along with our table covers  table skirts  and chef chair covers  ship directly to your door. No need to pickup or return anything  no need to count and re-count  and no need to stress or worry about stained or damaged items.. “Party All Day Then Throw It Away,2014-08-08T00:00:00,7,
Calvus Nose Mask-3ply Disposable Mouth Masks 50pcs Nose Mask Dust Mask Pollution MaskPack of 1,B085MW7VDM,https://www.amazon.in/dp/B085MW7VDM/,Calvus,https://images-na.ssl-images-amazon.com/images/I/618qxNBfvQL._UL1024_.jpg,2649.00,2050.00,15%,Face Mask For Protection N95 Mask For Adults For Men For Kids Mask For Pollution Mask N95 Reusable Mask With Filter Mask For Women N95 Respirator Face Mask Mouth Mask Anti Pollution Mask Surgical Mask Disposable. 3-Ply Ear Loop Mask. Bacteria Filtration Efficiency of > 98%. Comfortable and breathable for the user. Fluid repellent.,2020-03-08T00:00:00,0,Tayal Sons
hi Tech Hi-Tech Needle Holder 6 inches,B0196AVOZE,https://www.amazon.in/Tech-Hi-Tech-Needle-Holder-inches/dp/B0196AVOZE/,hi Tech,https://images-na.ssl-images-amazon.com/images/I/51qItq4bNqL._SL1500_.jpg,699.00,210.00,70%,Stainless Steel  Dull Finish  High Quality  ISO & CE certified Product.,2015-12-10T00:00:00,34,GOLDEN SPORTS & SURGICAL INDUSTRIES
Plastic Disposable Shoe Cover by Safety Products LD Blue Pack of 50 Pairs = 100 Pcs,B0774LVQKH,https://www.amazon.in/Safety-Products-Disposable-Cover-Pairs/dp/B0774LVQKH/,Safety Products,https://images-na.ssl-images-amazon.com/images/I/71tn1NP%2BdXL._SL1500_.jpg,499.00,355.00,29%,To cater to the medical industry  we offer the best quality of Disposable Shoe Covers. These shoe covers are manufactured in stringent compliance with industrial quality standards at our high-end infrastructure facility. These covers are priced economically to suit the client’s budget. These shoe covers prevent any damage from occurring to the shoes. These are resistant to dirt  chemicals and other abrasive and damaging substances. These shoe covers are available to clients at highly economical prices.,2017-11-02T00:00:00,0,Safety  Products
SSWW - Anti Pollution Bike/Scooter Driving/Protection/Reusable/Dust/Cotton/Mouth Nose & Face Mask for Filtering the Air | 2 ply Surgical Tie Face Anti-Pollution Mask Pack of 10,B07K1XYC54,https://www.amazon.in/SSWW-Pollution-Protection-Filtering-Anti-Pollution/dp/B07K1XYC54/,SSWW,https://images-na.ssl-images-amazon.com/images/I/61hDr4uozXL._SL1500_.jpg,,,,Bike/Scooter Driving/Protection Mouth  Nose and Face Mask for Filtering the Air. It comes in a Pack of 10.,2018-10-30T00:00:00,0,
IndyCare Disposable Surgeon Cap pack of 100,B07YN2MT1K,https://www.amazon.in/IndyCare-Disposable-Surgeon-Cap-pack/dp/B07YN2MT1K/,IndyCare,https://images-na.ssl-images-amazon.com/images/I/51K2KIuL6DL._SL1000_.jpg,250.00,250.00,,,2019-10-01T00:00:00,0,IndyCare
face mask 3 ply free size Pack of 20 pc,B07MCYF9DF,https://www.amazon.in/face-mask-free-size-Pack/dp/B07MCYF9DF/,SKY,https://images-na.ssl-images-amazon.com/images/I/318Qndr2CCL.jpg,,,,,2018-12-20T00:00:00,0,
M-Care Non Woven Disposable Surgeon Gown 40GSM SIZE: Medium 10 Pcs.,B07HH9DDY1,https://www.amazon.in/M-Care-Woven-Disposable-Surgeon-40GSM/dp/B07HH9DDY1/,M-Care,https://images-na.ssl-images-amazon.com/images/I/41I3zzCtYxL.jpg,7000.00,2499.00,64%,These products are fabricated using the finest grade raw material and sophisticated technology. The offered products are designed with high precision under the supervision of our experts in order to meet the international quality standards. These products are highly appreciated by our clients for their features like fine finish  Hygienic  Skin friendly  These Are Widely Used In Clinics And Other Health And Hospitality Sectors Or In Home & Kitchen Or Resturant,2018-09-18T00:00:00,0,Shree Mahavir Disposable
3M 1530-3 Micropore Tape 7.5 cm x 9.14 m - Pack of  4 DL Reqd,B01MDK4RC5,https://www.amazon.in/3M-1530-3-Micropore-Tape-9-14/dp/B01MDK4RC5/,3M,https://images-na.ssl-images-amazon.com/images/I/51pPXOLhiqL._SL1189_.jpg,825.00,483.00,41%,,2016-10-10T00:00:00,1,saijyot
Generic Disposable Mask With Earloop/ Tie 4Ply - 100 Pcs Green,B075HB6K9L,https://www.amazon.in/Generic-Disposable-Mask-Earloop-4Ply/dp/B075HB6K9L/,Generic,https://images-na.ssl-images-amazon.com/images/I/51D-CBrlIeL._SL1200_.jpg,,,,Tie Mask  Spun bonded Nonwoven Disposable Facemask with Tie . Additional Features: 1. Single-use 2. without glass fibers 3. Hypoallergenic 4. Good air permeability 5. Designed with adjustable mask nose 6. Easy to Use 7. Perfect fitting of the disposable mask over the face 8. Repel contamination of dangerous blood and saliva continually 9. Inner cover of the disposable face mask has excellent property of sweat-absorbing  while outer cover is water resistant. 11. Suitable for factory  surgery  electronic  food  pharmacy and beauty parlor use.,2017-09-09T00:00:00,0,
VMC Ambu Bag Manual Silicone Resuscitator For Adults PVC Ambu Bag Oxygen Tube CPR-First Aid KitMulticolor,B07VR68XHT,https://www.amazon.in/VMC-Silicone-Resuscitator-CPR-First-Multicolor/dp/B07VR68XHT/,VMC,https://images-na.ssl-images-amazon.com/images/I/51eDnX1Q%2BdL._SL1000_.jpg,2550.00,1850.00,27%,"Ambu bag as a manual resuscitator or ""self-inflating bag""  is a hand-held device commonly used to provide positive pressure ventilation to patients who are not breathing or not breathing adequately.",2019-07-26T00:00:00,0,VEENA MEDICARE
RICHBELLS Disposable Surgical Face 2 Layered Mask Blue - 100 PIECES,B084FWLLS1,https://www.amazon.in/RICHBELLS-Disposable-Surgical-Face-Layered/dp/B084FWLLS1/,RICHBELLS,https://images-na.ssl-images-amazon.com/images/I/71932-3LDAL._SL1500_.jpg,,,,RICHBELLS Mask A surgical mask covers the user’s nose and mouth and provides a physical barrier to fluids and particulate materials. The surgical masks referenced in this guidance document include masks that are labeled as a surgical  laser  isolation  dental or medical procedure masks with or without a face SHEILD,2020-02-03T00:00:00,7,
VINAYAKAMART Disposable Surgical Face Mask 2 Ply 30 Pcs,B085J3G85D,https://www.amazon.in/VINAYAKAMART-Disposable-Surgical-Face-Mask/dp/B085J3G85D/,VINAYAKAMART,https://images-na.ssl-images-amazon.com/images/I/21X67qZiPTL.jpg,1300.00,950.00,27%,Facemasks help limit the spread of germs  3PLY surgical face mask is a premium protective face mask used all over the world in various applications Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others.f someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. Made of Non-Woven Fabric   It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-05T00:00:00,0,VINAYAKAMART
Finishing Washable Reusable Dust Pollution Face Mask for Men Women and Kids Pack of 3,B07WZPXT1T,https://www.amazon.in/Finishing-Washable-Reusable-Pollution-Women/dp/B07WZPXT1T/,Finishing,https://images-na.ssl-images-amazon.com/images/I/61geuPdFKTL._SL1280_.jpg,,,,HEALTHY BREATHING: face mask for dust pollution coming with active carbon filters  our allergy mask separation of 98% of the dust  chemicals  particulates  gas  pollen  smoke and fumes. The dustproof mask can be used for anti-dust  anti-vehicle exhaust  anti-pollen allergy  anti PM2.5 and haze day protection. It is suitable for cycling  running  biking  hiking  skiing  scotty  bike ride woodworking and other outdoor activities,2019-08-26T00:00:00,33,
MJ Ragav Disposable Surgical Air Pollution Face Mask 3 Play Anti-Pollution Mask PinkBluePack of 5 Any Colour Will be Sent,B085JY4DWQ,https://www.amazon.in/MJ-Ragav-Disposable-Pollution-Anti-Pollution/dp/B085JY4DWQ/,MJ Ragav,https://images-na.ssl-images-amazon.com/images/I/51kJxER2dsL._SL1100_.jpg,499.00,188.00,62%,Disposable Surgical Air Pollution Face Mask 3 PLAY Anti-pollution Mask (Pink Blue)(Pack Of 5 any colour will be sent),2019-01-16T00:00:00,0,MJ Ragav
3M 9004GV Anti Pollution Mask Pack of 5 Grey,B01G0PNC1C,https://www.amazon.in/3M-9004GV-Anti-Pollution-Mask/dp/B01G0PNC1C/,3M,https://images-na.ssl-images-amazon.com/images/I/61KtpCFedlL._SL1500_.jpg,,,,Anti-pollution mask. The 3M 9004GV is composed of three layers of filters. The outermost layer filters out the largest dust particles. The innermost layer preserves the respirator S shape and the middle layer is composed of electrostatic filter media. Grey color of the mask does not allow the mask to get dirty easily outdoors. These 3 layers helps in purifying the polluted air by upto 95 percent. The cool flow valve makes it more comfortable while using it for long hours and warm or hot conditions.,2016-05-22T00:00:00,2364,
Your Safety Needs 2 Ply Disposable Air Pollution Face Mask 100 Pcs,B074WMZGL3,https://www.amazon.in/Your-Safety-Needs-Disposable-Pollution/dp/B074WMZGL3/,Your Safety Needs,https://images-na.ssl-images-amazon.com/images/I/51uUsn%2Bnk5L._SL1000_.jpg,,,," This Are The Most Common And Affordable Mask. Despite Being Very Affordable They Are Always Among The Top Performing Masks For Air Pollution. One Of The Great Advantage Of This Masks Is To Be Foldable  So That You Can Always Take One With You Without It Taking Much Space. This Face Masks Have Been On The Market For Many Years  And Are Especially Suitable In The ""Urban Environment""  When Biking In The City And Having To Get Through Heavy Traffic Where Vehicles Are The Source Of Pollution.  The Mask Come With Two Valves For An Easier Breathing  As Well As With Multi Layer Bacterial Filter. This Are Also Used By Healthcare Workers Involved In Treating And Caring For Individuals Injured Or Sick As Well As The Patient Can Be Exposed To Biological Aerosols Capable Of Transmitting Diseases. These Diseases  Which May Be Caused By A Variety Of Microorganisms  Can Pose Significant Risks To Life And Health. This Disposable Face Mask Helps Us To Reduce The Risk Of Contaminations From Secretion Of The Mouth And Nose.",2017-08-17T00:00:00,8,
M-Care 2-Ply Disposable Surgical Face Mask Elastic/Ear Loop Blue 100 Pcs.,B07HHC7L2D,https://www.amazon.in/M-Care-2-Ply-Disposable-Surgical-Elastic/dp/B07HHC7L2D/,M-Care,https://images-na.ssl-images-amazon.com/images/I/413qvuhNqBL.jpg,,,,These products are fabricated using the finest grade raw material and sophisticated technology. The offered products are designed with high precision under the supervision of our experts in order to meet the international quality standards. These products are highly appreciated by our clients for their features like fine finish  Hygienic  Skin friendly  These Are Widely Used In Clinics And Other Health And Hospitality Sectors Or In Home & Kitchen Or Resturant,2018-09-18T00:00:00,0,
Antil's Disposable 3ply Surgical Elastic Face Mask Pack of 25,B085LPT31R,https://www.amazon.in/Antils-Disposable-3ply-Surgical-Elastic/dp/B085LPT31R/,Antil's,https://images-na.ssl-images-amazon.com/images/I/41IFHL99ocL.jpg,,,,This Face mask is very innovative which has high filtration efficiency can easily filter dust  gases  pollution and other organic vapors thus protects from various respiratory problems or breathing allergies. It comes with soft nose clip and elastic straps so suitable for many face sizes. The exhalation valves are provided to flow out the exhaled air for easy breathing. It is washable  and reusable. Filter can be easily replaced when needed. Recommended for people having respiratory problems and breathing allergies. It is compact  suitably designed so easy to carry and store. Effectively protects from the vehicular pollution and dust on the roads.,2020-03-07T00:00:00,0,
Global Statclean Systems Anti-Pollution Mask Standard size Black - Pack of 5 Pieces,B07GVJR8JY,https://www.amazon.in/Anti-Pollution-Mask-Pack-pcs-Black/dp/B07GVJR8JY/,GLOBAL STATCLEAN SYSTEMS,https://images-na.ssl-images-amazon.com/images/I/51XShbyJCEL._SL1141_.jpg,,,,Everyone will benefit from wearing a nti Pollution Mask but if you fall in the following groups  your health is more at risk and you should therefore take immediate steps to get yourself PM 2.5 Filter Face Mask: People with respiratory complications such as asthma or lung disease If you are obese or have diabetes If you have been diagnosed with a cardiovascular disease Children  teenagers and the elderly Expectant women and new mothers.,2018-08-26T00:00:00,4,
HandPro Latex Medical Examination Disposable Powderd Hand Gloves - 1 Box Medium,B07T4WXRL2,https://www.amazon.in/HandPro-Medical-Examination-Disposable-Powderd/dp/B07T4WXRL2/,HandPRO,https://images-na.ssl-images-amazon.com/images/I/91Wc%2BDrtUIL._SL1500_.jpg,,,,Every day  we are exposed to germs  bacteria  viruses  mold  solvents  chemicals or cancer-causing agents that can enter the body through our hands and skin. These hazards live on the surface of hands and can be transmitted through touch. Disposable gloves are effective in minimizing transfer risks and protecting public health. Not all gloves are equal! The HandPro  has built an industry-leading reputation for consistent quality and fair price. The gloves you buy today will perform equal or better than the gloves you bought previously. Our gloves are less likely to rip or tear. We avoid cost-cutting and material reformulations that often result in inferior products or health risks. Choose the right glove for the right application. Glove variables include material  price  comfort  fit  durability and personal preference. Latex is the material of choice for many labs  medical offices  cleaning companies and law enforcement agencies. Around the home  Latex gloves can be used indoors or outdoors  in the kitchen or garage for lawn equipment repair  cleaning  personal care  painting  arts and crafts.,2019-06-15T00:00:00,23,
